Day,Hour,Power,TMP,WNDCHILL,WNDSPD,Humidity,PRMSL,RAIN,Season,weekday
2019-07-02,6,18344.93856223779,20.1,20.1,5.6,65.0,1018.9,0.0,Summer,2
2019-07-02,7,21551.611020410244,21.0,21.0,9.3,65.0,1018.6,0.0,Summer,2
2019-07-02,8,21551.611020410244,21.9,21.9,11.1,64.0,1018.1,0.0,Summer,2
2019-07-02,9,22049.159938293073,22.5,22.5,5.6,65.0,1017.7,0.0,Summer,2
2019-07-02,10,20775.019810904538,23.3,23.3,3.7,63.0,1017.2,0.0,Summer,2
2019-07-02,11,19134.23409661882,23.9,23.9,5.6,57.0,1016.7,0.0,Summer,2
2019-07-02,12,6690.443214321606,23.9,23.9,0.0,57.0,1016.4,0.0,Summer,2
2019-07-02,13,8183.940751267419,25.9,25.9,5.6,47.0,1015.6,0.0,Summer,2
2019-07-02,14,26946.927922303366,27.0,27.0,3.7,51.0,1014.7,0.0,Summer,2
2019-07-02,15,15992.312537687985,26.8,26.8,3.7,53.0,1014.0,0.0,Summer,2
2019-07-02,16,28229.889201861508,28.6,28.6,9.3,48.0,1013.3,0.0,Summer,2
2019-07-02,17,11839.322194789522,28.4,28.4,9.3,47.0,1013.2,0.0,Summer,2
2019-07-02,18,9412.066115702479,27.5,27.5,9.3,52.0,1013.7,0.0,Summer,2
2019-07-02,19,9412.066115702479,25.9,25.9,9.3,57.0,1013.9,0.0,Summer,2
2019-07-02,20,0,25.1,25.1,14.8,57.0,1014.8,0.0,Summer,2
2019-07-02,21,0,24.2,24.2,13.0,57.0,1015.3,0.0,Summer,2
2019-07-02,22,0,24.3,24.3,13.0,52.0,1015.5,0.0,Summer,2
2019-07-02,23,0,23.6,23.6,5.6,55.0,1015.9,0.0,Summer,2
2019-07-03,0,0,,,,,,,Summer,3
2019-07-03,1,0,22.5,22.5,7.4,63.0,1016.3,0.0,Summer,3
2019-07-03,2,0,22.4,22.4,9.3,56.0,1016.2,0.0,Summer,3
2019-07-03,3,0,22.5,22.5,13.0,56.0,1015.7,0.0,Summer,3
2019-07-03,4,0,21.1,21.1,3.7,64.0,1016.0,0.0,Summer,3
2019-07-03,5,624.6306818181818,21.5,21.5,5.6,60.0,1016.1,0.0,Summer,3
2019-07-03,6,18036.40964704295,20.9,20.9,5.6,65.0,1016.7,0.0,Summer,3
2019-07-03,7,20504.035133187823,21.6,21.6,7.4,63.0,1017.0,0.0,Summer,3
2019-07-03,8,20504.035133187823,22.6,22.6,7.4,63.0,1017.0,0.0,Summer,3
2019-07-03,9,20504.035133187823,22.9,22.9,5.6,63.0,1017.2,0.0,Summer,3
2019-07-03,10,20646.380494012566,22.9,22.9,3.7,63.0,1017.4,0.0,Summer,3
2019-07-03,11,19458.59041767669,22.2,22.2,3.7,65.0,1017.5,0.0,Summer,3
2019-07-03,12,22555.245056851945,22.4,22.4,1.9,61.0,1017.3,0.0,Summer,3
2019-07-03,13,27733.082894689782,23.5,23.5,5.6,61.0,1016.2,0.0,Summer,3
2019-07-03,14,18743.02631845088,23.0,23.0,5.6,69.0,1016.3,0.0,Summer,3
2019-07-03,15,10971.42631845088,23.2,23.2,3.7,72.0,1016.5,0.0,Summer,3
2019-07-03,16,7975.699591724152,23.9,23.9,1.9,65.0,1016.2,0.0,Summer,3
2019-07-03,17,6811.545179959447,23.8,23.8,5.6,65.0,1015.5,0.0,Summer,3
2019-07-03,18,6186.914498141265,24.5,24.5,7.4,60.0,1015.3,0.0,Summer,3
2019-07-03,19,0,22.4,22.4,3.7,72.0,1015.7,0.0,Summer,3
2019-07-03,20,0,21.9,21.9,1.9,76.0,1016.1,0.0,Summer,3
2019-07-03,21,0,21.6,21.6,1.9,75.0,1016.9,0.0,Summer,3
2019-07-03,22,0,22.3,22.3,5.6,58.0,1016.5,0.0,Summer,3
2019-07-03,23,0,22.0,22.0,5.6,60.0,1016.9,0.0,Summer,3
2019-07-04,0,0,21.4,21.4,5.6,63.0,1017.1,0.0,Summer,4
2019-07-04,1,0,19.8,19.8,7.4,68.0,1017.7,0.0,Summer,4
2019-07-04,2,0,19.8,19.8,7.4,68.0,1017.7,0.0,Summer,4
2019-07-04,3,0,19.2,19.2,5.6,71.0,1018.0,0.0,Summer,4
2019-07-04,4,0,19.0,19.0,7.4,72.0,1018.3,0.0,Summer,4
2019-07-04,5,46.16045845272206,18.6,18.6,5.6,75.0,1018.5,0.0,Summer,4
2019-07-04,6,4384.559988691778,20.4,20.4,1.9,69.0,1018.7,0.0,Summer,4
2019-07-04,7,10855.259216601415,20.6,20.6,3.7,69.0,1018.8,0.0,Summer,4
2019-07-04,8,10855.259216601415,21.4,21.4,5.6,66.0,1018.7,0.0,Summer,4
2019-07-04,9,18749.996058706674,22.3,22.3,5.6,63.0,1018.8,0.0,Summer,4
2019-07-04,10,18749.996058706674,22.9,22.9,7.4,61.0,1018.6,0.0,Summer,4
2019-07-04,11,27378.707923113456,24.0,24.0,5.6,59.0,1018.2,0.0,Summer,4
2019-07-04,12,46404.981993498586,23.5,23.5,3.7,59.0,1018.1,0.0,Summer,4
2019-07-04,13,33533.22284656061,25.0,25.0,5.6,57.0,1017.6,0.0,Summer,4
2019-07-04,14,27415.766702704466,23.3,23.3,3.7,67.0,1017.9,0.0,Summer,4
2019-07-04,15,3099.72150496435,23.0,23.0,5.6,64.0,1017.9,0.0,Summer,4
2019-07-04,16,46.16045845272206,24.5,24.5,1.9,62.0,1017.0,0.0,Summer,4
2019-07-04,17,6157.978640270904,24.6,24.6,3.7,58.0,1016.6,0.0,Summer,4
2019-07-04,18,6111.818181818182,24.3,24.3,1.9,59.0,1016.5,0.0,Summer,4
2019-07-04,19,6111.818181818182,22.8,22.8,1.9,66.0,1017.0,0.0,Summer,4
2019-07-04,20,6111.818181818182,22.1,22.1,5.6,73.0,1017.4,0.0,Summer,4
2019-07-04,21,6111.818181818182,21.4,21.4,7.4,72.0,1017.8,0.0,Summer,4
2019-07-04,22,0,20.9,20.9,7.4,73.0,1017.9,0.0,Summer,4
2019-07-04,23,0,20.8,20.8,5.6,72.0,1018.0,0.0,Summer,4
2019-07-05,0,0,19.9,19.9,7.4,75.0,1018.3,0.0,Summer,5
2019-07-05,1,0,19.6,19.6,7.4,76.0,1018.3,0.0,Summer,5
2019-07-05,2,0,19.3,19.3,7.4,76.0,1018.2,0.0,Summer,5
2019-07-05,3,0,19.0,19.0,7.4,77.0,1018.2,0.0,Summer,5
2019-07-05,4,0,18.7,18.7,5.6,79.0,1018.5,0.0,Summer,5
2019-07-05,5,20133.180307650142,19.0,19.0,5.6,79.0,1019.0,0.0,Summer,5
2019-07-05,6,29044.27172931748,20.6,20.6,3.7,77.0,1018.8,0.0,Summer,5
2019-07-05,7,52782.209224719525,22.0,22.0,5.6,75.0,1018.4,0.0,Summer,5
2019-07-05,8,30920.674697865303,22.6,22.6,3.7,68.0,1018.1,0.0,Summer,5
2019-07-05,9,30920.674697865303,23.6,23.6,3.7,64.0,1017.7,0.0,Summer,5
2019-07-05,10,16117.669936873615,24.4,24.4,5.6,60.0,1017.3,0.0,Summer,5
2019-07-05,11,29177.82398320071,25.9,25.9,5.6,54.0,1017.0,0.0,Summer,5
2019-07-05,12,16756.78231653404,27.3,27.3,5.6,50.0,1016.0,0.0,Summer,5
2019-07-05,13,28179.17037623554,28.2,28.2,5.6,45.0,1015.2,0.0,Summer,5
2019-07-05,14,38611.78576085092,28.2,28.2,3.7,54.0,1014.6,0.0,Summer,5
2019-07-05,15,16079.466666666667,29.4,29.4,5.6,43.0,1014.1,0.0,Summer,5
2019-07-05,16,10432.615384615385,29.8,29.8,3.7,40.0,1013.3,0.0,Summer,5
2019-07-05,17,0,28.6,28.6,3.7,47.0,1013.0,0.0,Summer,5
2019-07-05,18,0,28.4,28.4,1.9,45.0,1012.6,0.0,Summer,5
2019-07-05,19,0,26.3,26.3,3.7,47.0,1012.8,0.0,Summer,5
2019-07-05,20,7846.459627329193,25.0,25.0,7.4,47.0,1013.2,0.0,Summer,5
2019-07-05,21,7846.459627329193,24.1,24.1,7.4,48.0,1013.9,0.0,Summer,5
2019-07-05,22,7846.459627329193,23.8,23.8,7.4,49.0,1014.2,0.0,Summer,5
2019-07-05,23,7846.459627329193,22.7,22.7,9.3,54.0,1014.3,0.0,Summer,5
2019-07-06,0,7846.459627329193,22.0,22.0,7.4,55.0,1014.4,0.0,Summer,6
2019-07-06,1,7846.459627329193,21.6,21.6,5.6,54.0,1014.5,0.0,Summer,6
2019-07-06,2,7846.459627329193,20.9,20.9,7.4,58.0,1014.3,0.0,Summer,6
2019-07-06,3,7846.459627329193,20.7,20.7,7.4,56.0,1013.9,0.0,Summer,6
2019-07-06,4,7846.459627329193,20.8,20.8,7.4,57.0,1013.5,0.0,Summer,6
2019-07-06,5,0,21.1,21.1,5.6,59.0,1013.4,0.0,Summer,6
2019-07-06,6,0,22.4,22.4,5.6,59.0,1012.8,0.0,Summer,6
2019-07-06,7,0,22.9,22.9,11.1,55.0,1014.0,0.0,Summer,6
2019-07-06,8,0,23.2,23.2,5.6,57.0,1014.2,0.0,Summer,6
2019-07-06,9,0,25.4,25.4,9.3,50.0,1012.9,0.0,Summer,6
2019-07-06,10,0,27.1,27.1,9.3,52.0,1012.0,0.0,Summer,6
2019-07-06,11,5088.0,25.5,25.5,11.1,56.0,1012.6,0.0,Summer,6
2019-07-06,12,0,19.4,19.4,13.0,80.0,1015.7,7.0,Summer,6
2019-07-06,13,0,19.4,19.4,7.4,87.0,1015.5,0.7,Summer,6
2019-07-06,14,0,23.6,23.6,7.4,64.0,1012.7,0.0,Summer,6
2019-07-06,15,0,26.2,26.2,3.7,53.0,1011.4,0.0,Summer,6
2019-07-06,16,0,24.9,24.9,7.4,60.0,1011.4,0.0,Summer,6
2019-07-06,17,0,24.6,24.6,1.9,60.0,1011.0,0.0,Summer,6
2019-07-06,18,7014.0,24.6,24.6,1.9,58.0,1010.7,0.0,Summer,6
2019-07-06,19,0,22.6,22.6,3.7,70.0,1011.3,0.0,Summer,6
2019-07-06,20,2901.975308641975,22.2,22.2,5.6,69.0,1011.3,0.0,Summer,6
2019-07-06,21,2901.975308641975,22.2,22.2,5.6,69.0,1012.2,0.0,Summer,6
2019-07-06,22,2901.975308641975,22.0,22.0,7.4,69.0,1012.1,0.0,Summer,6
2019-07-06,23,2901.975308641975,21.4,21.4,1.9,70.0,1012.1,0.0,Summer,6
2019-07-07,0,2901.975308641975,22.0,22.0,7.4,62.0,1012.3,0.0,Summer,7
2019-07-07,1,2901.975308641975,19.4,19.4,13.0,66.0,1012.1,0.8,Summer,7
2019-07-07,2,2901.975308641975,18.5,18.2,18.5,78.0,1014.2,1.0,Summer,7
2019-07-07,3,2901.975308641975,18.1,18.1,9.3,77.0,1013.3,0.1,Summer,7
2019-07-07,4,2901.975308641975,17.6,17.6,9.3,80.0,1012.9,0.8,Summer,7
2019-07-07,5,2901.975308641975,17.9,17.9,3.7,79.0,1012.6,0.0,Summer,7
2019-07-07,6,0,17.9,17.9,7.4,85.0,1013.1,0.0,Summer,7
2019-07-07,7,0,21.1,21.1,5.6,67.0,1012.8,0.0,Summer,7
2019-07-07,8,0,22.3,22.3,3.7,64.0,1013.0,0.0,Summer,7
2019-07-07,9,0,22.7,22.7,3.7,64.0,1012.8,0.0,Summer,7
2019-07-07,10,0,24.5,24.5,5.6,54.0,1012.1,0.0,Summer,7
2019-07-07,11,0,24.6,24.6,5.6,53.0,1012.2,0.0,Summer,7
2019-07-07,12,0,25.6,25.6,5.6,55.0,1011.9,0.0,Summer,7
2019-07-07,13,0,27.3,27.3,5.6,42.0,1011.1,0.0,Summer,7
2019-07-07,14,0,27.2,27.2,5.6,43.0,1010.9,0.0,Summer,7
2019-07-07,15,0,27.4,27.4,5.6,43.0,1010.5,0.0,Summer,7
2019-07-07,16,0,26.8,26.8,5.6,40.0,1010.3,0.0,Summer,7
2019-07-07,17,0,24.3,24.3,7.4,55.0,1010.9,0.0,Summer,7
2019-07-07,18,0,25.4,25.4,5.6,47.0,1011.0,0.0,Summer,7
2019-07-07,19,5883.428571428572,23.6,23.6,7.4,57.0,1011.7,0.0,Summer,7
2019-07-07,20,5883.428571428572,22.5,22.5,5.6,63.0,1012.4,0.0,Summer,7
2019-07-07,21,5883.428571428572,21.3,21.3,7.4,64.0,1012.8,0.0,Summer,7
2019-07-07,22,5883.428571428572,21.0,21.0,7.4,63.0,1013.2,0.0,Summer,7
2019-07-07,23,0,19.9,19.9,7.4,67.0,1013.4,0.0,Summer,7
2019-07-08,0,0,,,,,,,Summer,1
2019-07-08,1,0,,,,,,,Summer,1
2019-07-08,2,0,,,,,,,Summer,1
2019-07-08,3,0,,,,,,,Summer,1
2019-07-08,4,10571.59544159544,,,,,,,Summer,1
2019-07-08,5,17684.241355992326,,,,,,,Summer,1
2019-07-08,6,18325.76269237705,,,,,,,Summer,1
2019-07-08,7,27999.8912227614,,,,,,,Summer,1
2019-07-08,8,27999.8912227614,22.6,22.6,5.6,61.0,1014.5,0.0,Summer,1
2019-07-08,9,25097.915914119418,23.0,23.0,5.6,60.0,1014.2,0.0,Summer,1
2019-07-08,10,16286.751481204015,23.9,23.9,5.6,58.0,1013.7,0.0,Summer,1
2019-07-08,11,20239.464465659883,24.2,24.2,1.9,62.0,1013.6,0.0,Summer,1
2019-07-08,12,16915.233696429113,25.8,25.8,5.6,54.0,1013.0,0.0,Summer,1
2019-07-08,13,15433.373231312835,26.8,26.8,7.4,42.0,1012.7,0.0,Summer,1
2019-07-08,14,10116.916376692045,27.6,27.6,7.4,39.0,1012.0,0.0,Summer,1
2019-07-08,15,10116.916376692045,26.9,26.9,5.6,45.0,1011.7,0.0,Summer,1
2019-07-08,16,8914.293425872373,28.1,28.1,7.4,40.0,1011.0,0.0,Summer,1
2019-07-08,17,1276.4912280701756,27.2,27.2,9.3,38.0,1011.3,0.0,Summer,1
2019-07-08,18,0,24.9,24.9,9.3,53.0,1011.7,0.0,Summer,1
2019-07-08,19,0,23.7,23.7,13.0,58.0,1012.2,0.0,Summer,1
2019-07-08,20,0,22.2,22.2,9.3,60.0,1013.2,0.0,Summer,1
2019-07-08,21,0,21.5,21.5,9.3,60.0,1013.6,0.0,Summer,1
2019-07-08,22,0,20.5,20.5,13.0,62.0,1013.7,0.0,Summer,1
2019-07-08,23,0,19.8,19.8,9.3,64.0,1014.0,0.0,Summer,1
2019-07-09,0,0,19.5,19.5,9.3,67.0,1013.8,0.0,Summer,2
2019-07-09,1,0,19.2,19.2,5.6,69.0,1014.0,0.0,Summer,2
2019-07-09,2,0,18.1,18.1,7.4,74.0,1014.3,0.0,Summer,2
2019-07-09,3,0,17.6,17.6,9.3,74.0,1014.3,0.0,Summer,2
2019-07-09,4,2980.0,17.4,17.4,5.6,75.0,1014.4,0.0,Summer,2
2019-07-09,5,26141.275517870392,17.4,17.4,5.6,75.0,1014.6,0.0,Summer,2
2019-07-09,6,23427.53631405715,17.5,17.5,9.3,74.0,1014.7,0.0,Summer,2
2019-07-09,7,41511.40399206523,19.1,19.1,5.6,72.0,1014.5,0.0,Summer,2
2019-07-09,8,43950.8122760889,20.5,20.5,7.4,66.0,1014.3,0.0,Summer,2
2019-07-09,9,50473.66941894604,20.5,20.5,11.1,65.0,1014.5,0.0,Summer,2
2019-07-09,10,42383.70772104767,21.6,21.6,7.4,62.0,1014.2,0.0,Summer,2
2019-07-09,11,31965.255182190624,21.6,21.6,7.4,67.0,1014.0,0.0,Summer,2
2019-07-09,12,28866.100252613163,22.5,22.5,7.4,65.0,1013.3,0.0,Summer,2
2019-07-09,13,42353.68414523062,23.3,23.3,5.6,62.0,1012.7,0.0,Summer,2
2019-07-09,14,11775.935916630975,25.3,25.3,11.1,48.0,1011.8,0.0,Summer,2
2019-07-09,15,29585.186001590937,25.6,25.6,11.1,43.0,1011.6,0.0,Summer,2
2019-07-09,16,11463.358044601691,25.2,25.2,9.3,42.0,1011.4,0.0,Summer,2
2019-07-09,17,13752.792928667543,24.3,24.3,11.1,42.0,1011.5,0.0,Summer,2
2019-07-09,18,6906.703910614525,23.3,23.3,11.1,41.0,1011.9,0.0,Summer,2
2019-07-09,19,6906.703910614525,21.8,21.8,11.1,46.0,1012.6,0.0,Summer,2
2019-07-09,20,6906.703910614525,20.3,20.3,13.0,49.0,1013.3,0.0,Summer,2
2019-07-09,21,0,19.6,19.6,14.8,51.0,1013.6,0.0,Summer,2
2019-07-09,22,0,19.0,19.0,14.8,55.0,1013.9,0.0,Summer,2
2019-07-09,23,0,18.1,17.9,14.8,58.0,1014.2,0.0,Summer,2
2019-07-10,0,0,17.4,17.1,14.8,57.0,1014.3,0.0,Summer,3
2019-07-10,1,0,16.4,16.0,13.0,58.0,1014.6,0.0,Summer,3
2019-07-10,2,0,15.6,14.7,16.7,58.0,1015.0,0.0,Summer,3
2019-07-10,3,0,14.7,14.1,11.1,59.0,1015.7,0.0,Summer,3
2019-07-10,4,1459.5348837209303,13.8,13.0,11.1,63.0,1016.2,0.0,Summer,3
2019-07-10,5,18614.78855717179,13.4,12.5,11.1,65.0,1016.4,0.0,Summer,3
2019-07-10,6,22081.270482848013,14.3,13.9,9.3,62.0,1016.8,0.0,Summer,3
2019-07-10,7,30919.90131446533,16.3,16.3,3.7,59.0,1016.7,0.0,Summer,3
2019-07-10,8,30919.90131446533,17.5,17.5,9.3,55.0,1016.5,0.0,Summer,3
2019-07-10,9,22014.74600167021,19.5,19.5,7.4,52.0,1016.0,0.0,Summer,3
2019-07-10,10,23838.93350167021,19.8,19.8,7.4,57.0,1015.9,0.0,Summer,3
2019-07-10,11,16124.714165450878,20.1,20.1,9.3,55.0,1015.7,0.0,Summer,3
2019-07-10,12,7283.080578487546,21.7,21.7,7.4,52.0,1015.3,0.0,Summer,3
2019-07-10,13,8396.291167916565,22.8,22.8,7.4,49.0,1014.7,0.0,Summer,3
2019-07-10,14,12278.791167916565,25.0,25.0,11.1,26.0,1013.9,0.0,Summer,3
2019-07-10,15,17946.843115968513,25.7,25.7,9.3,26.0,1013.8,0.0,Summer,3
2019-07-10,16,16122.655615968513,25.4,25.4,9.3,30.0,1013.9,0.0,Summer,3
2019-07-10,17,6961.903299403299,25.0,25.0,9.3,29.0,1013.9,0.0,Summer,3
2019-07-10,18,0,23.8,23.8,5.6,34.0,1014.2,0.0,Summer,3
2019-07-10,19,0,22.2,22.2,7.4,36.0,1014.6,0.0,Summer,3
2019-07-10,20,0,20.8,20.8,9.3,37.0,1015.0,0.0,Summer,3
2019-07-10,21,0,20.7,20.7,11.1,35.0,1015.2,0.0,Summer,3
2019-07-10,22,0,20.0,20.0,9.3,37.0,1015.4,0.0,Summer,3
2019-07-10,23,0,18.4,18.4,1.9,44.0,1015.8,0.0,Summer,3
2019-07-11,0,0,17.5,17.5,5.6,48.0,1015.7,0.0,Summer,4
2019-07-11,1,0,16.8,16.8,7.4,53.0,1015.3,0.0,Summer,4
2019-07-11,2,0,16.2,16.1,9.3,55.0,1015.0,0.0,Summer,4
2019-07-11,3,0,16.3,16.3,5.6,59.0,1014.8,0.0,Summer,4
2019-07-11,4,0,15.8,15.8,5.6,60.0,1014.8,0.0,Summer,4
2019-07-11,5,20300.144425670052,16.0,16.0,7.4,62.0,1014.9,0.0,Summer,4
2019-07-11,6,24525.555834979386,17.2,17.2,3.7,64.0,1014.9,0.0,Summer,4
2019-07-11,7,38891.89457224382,18.0,18.0,3.7,64.0,1015.2,0.0,Summer,4
2019-07-11,8,50000.880079490205,18.4,18.4,3.7,64.0,1014.7,0.0,Summer,4
2019-07-11,9,50196.341132121786,19.0,19.0,5.6,59.0,1015.0,0.0,Summer,4
2019-07-11,10,77394.53320393678,19.6,19.6,5.6,57.0,1015.1,0.0,Summer,4
2019-07-11,11,72849.42209282568,20.1,20.1,5.6,55.0,1014.5,0.0,Summer,4
2019-07-11,12,40180.28527936037,21.0,21.0,5.6,46.0,1013.8,0.0,Summer,4
2019-07-11,13,35608.858841720335,19.7,19.7,3.7,56.0,1013.8,0.0,Summer,4
2019-07-11,14,46762.32911052316,20.5,20.5,1.9,53.0,1013.8,0.0,Summer,4
2019-07-11,15,29505.572515683074,20.5,20.5,1.9,49.0,1014.0,0.0,Summer,4
2019-07-11,16,9238.249124788255,20.9,20.9,1.9,48.0,1013.8,0.0,Summer,4
2019-07-11,17,759.5478260869565,21.4,21.4,1.9,47.0,1014.1,0.0,Summer,4
2019-07-11,18,0,20.9,20.9,0.0,54.0,1014.5,0.0,Summer,4
2019-07-11,19,0,20.2,20.2,3.7,57.0,1014.5,0.0,Summer,4
2019-07-11,20,0,19.4,19.4,3.7,64.0,1015.1,0.0,Summer,4
2019-07-11,21,0,19.1,19.1,3.7,69.0,1015.2,0.0,Summer,4
2019-07-11,22,0,18.4,18.4,5.6,67.0,1015.3,0.0,Summer,4
2019-07-11,23,0,17.4,17.4,5.6,68.0,1015.4,0.0,Summer,4
2019-07-12,0,0,,,,,,,Summer,5
2019-07-12,1,0,,,,,,,Summer,5
2019-07-12,2,0,,,,,,,Summer,5
2019-07-12,3,0,15.9,15.9,7.4,78.0,1015.1,0.0,Summer,5
2019-07-12,4,0,16.0,16.0,7.4,80.0,1015.3,0.0,Summer,5
2019-07-12,5,11373.648924171437,16.6,16.6,5.6,80.0,1015.5,0.0,Summer,5
2019-07-12,6,28172.6635541198,18.9,18.9,1.9,70.0,1014.9,0.0,Summer,5
2019-07-12,7,33594.709171935894,19.5,19.5,5.6,67.0,1015.1,0.0,Summer,5
2019-07-12,8,33594.709171935894,19.9,19.9,5.6,67.0,1015.1,0.0,Summer,5
2019-07-12,9,43342.68214490887,21.4,21.4,5.6,64.0,1014.4,0.0,Summer,5
2019-07-12,10,29592.761774658997,21.9,21.9,5.6,54.0,1014.2,0.0,Summer,5
2019-07-12,11,28238.251970737427,23.2,23.2,5.6,52.0,1013.6,0.0,Summer,5
2019-07-12,12,27527.285580244967,24.4,24.4,5.6,46.0,1013.0,0.0,Summer,5
2019-07-12,13,17779.312607271993,24.5,24.5,3.7,48.0,1012.7,0.0,Summer,5
2019-07-12,14,17779.312607271993,25.4,25.4,9.3,42.0,1012.3,0.0,Summer,5
2019-07-12,15,8906.983379948364,25.8,25.8,7.4,47.0,1011.9,0.0,Summer,5
2019-07-12,16,5741.514629948365,26.8,26.8,13.0,39.0,1011.7,0.0,Summer,5
2019-07-12,17,11038.509316770185,26.5,26.5,9.3,42.0,1011.9,0.0,Summer,5
2019-07-12,18,11038.509316770185,25.2,25.2,13.0,41.0,1012.5,0.0,Summer,5
2019-07-12,19,11038.509316770185,24.5,24.5,13.0,43.0,1013.1,0.0,Summer,5
2019-07-12,20,11038.509316770185,23.6,23.6,5.6,48.0,1014.0,0.0,Summer,5
2019-07-12,21,0,21.9,21.9,3.7,54.0,1014.6,0.0,Summer,5
2019-07-12,22,0,21.7,21.7,7.4,56.0,1014.9,0.0,Summer,5
2019-07-12,23,0,20.9,20.9,7.4,59.0,1015.1,0.0,Summer,5
2019-07-13,0,0,,,,,,,Summer,6
2019-07-13,1,0,,,,,,,Summer,6
2019-07-13,2,0,20.0,20.0,7.4,58.0,1014.8,0.0,Summer,6
2019-07-13,3,0,19.2,19.2,5.6,61.0,1015.0,0.0,Summer,6
2019-07-13,4,0,18.3,18.3,5.6,65.0,1015.6,0.0,Summer,6
2019-07-13,5,0,18.0,18.0,3.7,68.0,1016.0,0.0,Summer,6
2019-07-13,6,0,19.0,19.0,5.6,61.0,1016.0,0.0,Summer,6
2019-07-13,7,0,20.8,20.8,5.6,56.0,1015.9,0.0,Summer,6
2019-07-13,8,0,20.8,20.8,13.0,47.0,1016.3,0.0,Summer,6
2019-07-13,9,0,22.0,22.0,9.3,45.0,1016.1,0.0,Summer,6
2019-07-13,10,0,22.9,22.9,9.3,41.0,1015.8,0.0,Summer,6
2019-07-13,11,0,23.7,23.7,5.6,40.0,1015.3,0.0,Summer,6
2019-07-13,12,0,23.5,23.5,7.4,44.0,1015.5,0.0,Summer,6
2019-07-13,13,0,23.5,23.5,9.3,44.0,1015.2,0.0,Summer,6
2019-07-13,14,3374.867256637168,24.1,24.1,7.4,40.0,1014.8,0.0,Summer,6
2019-07-13,15,7111.305612801551,24.1,24.1,9.3,38.0,1014.5,0.0,Summer,6
2019-07-13,16,7111.305612801551,25.0,25.0,9.3,32.0,1014.4,0.0,Summer,6
2019-07-13,17,0,24.4,24.4,7.4,34.0,1014.4,0.0,Summer,6
2019-07-13,18,0,23.0,23.0,9.3,39.0,1014.8,0.0,Summer,6
2019-07-13,19,0,21.3,21.3,7.4,46.0,1015.5,0.0,Summer,6
2019-07-13,20,0,19.8,19.8,9.3,51.0,1016.0,0.0,Summer,6
2019-07-13,21,0,19.0,19.0,11.1,53.0,1016.1,0.0,Summer,6
2019-07-13,22,0,18.4,18.4,13.0,55.0,1016.0,0.0,Summer,6
2019-07-13,23,0,18.0,18.0,11.1,56.0,1015.5,0.0,Summer,6
2019-07-14,0,0,,,,,,,Summer,7
2019-07-14,1,0,17.3,17.2,11.1,59.0,1014.9,0.0,Summer,7
2019-07-14,2,0,17.0,17.0,9.3,60.0,1014.6,0.0,Summer,7
2019-07-14,3,0,17.0,16.9,11.1,60.0,1014.1,0.0,Summer,7
2019-07-14,4,0,16.4,16.4,3.7,63.0,1014.2,0.0,Summer,7
2019-07-14,5,0,15.5,15.5,1.9,67.0,1014.5,0.0,Summer,7
2019-07-14,6,0,17.0,17.0,1.9,64.0,1014.1,0.0,Summer,7
2019-07-14,7,0,18.8,18.8,5.6,57.0,1013.7,0.0,Summer,7
2019-07-14,8,0,18.9,18.9,5.6,61.0,1013.9,0.0,Summer,7
2019-07-14,9,3726.122448979592,19.5,19.5,7.4,60.0,1013.5,0.0,Summer,7
2019-07-14,10,4496.426898628304,20.6,20.6,5.6,57.0,1012.9,0.0,Summer,7
2019-07-14,11,770.304449648712,22.4,22.4,5.6,54.0,1012.0,0.0,Summer,7
2019-07-14,12,770.304449648712,23.2,23.2,9.3,50.0,1011.4,0.0,Summer,7
2019-07-14,13,3982.7368820811444,24.1,24.1,9.3,46.0,1010.6,0.0,Summer,7
2019-07-14,14,3982.7368820811444,24.1,24.1,9.3,42.0,1010.3,0.0,Summer,7
2019-07-14,15,3982.7368820811444,24.8,24.8,7.4,37.0,1009.7,0.0,Summer,7
2019-07-14,16,770.304449648712,24.6,24.6,7.4,37.0,1009.5,0.0,Summer,7
2019-07-14,17,770.304449648712,23.5,23.5,11.1,40.0,1009.9,0.0,Summer,7
2019-07-14,18,3715.3426175876434,20.4,20.4,16.7,53.0,1011.0,0.0,Summer,7
2019-07-14,19,2945.0381679389316,18.8,18.7,16.7,60.0,1011.6,0.0,Summer,7
2019-07-14,20,2945.0381679389316,16.8,16.3,14.8,73.0,1012.3,0.1,Summer,7
2019-07-14,21,2945.0381679389316,16.1,16.0,9.3,77.0,1013.6,1.0,Summer,7
2019-07-14,22,0,14.9,14.1,13.0,85.0,1014.0,8.0,Summer,7
2019-07-14,23,0,14.8,14.0,13.0,81.0,1012.7,0.3,Summer,7
2019-07-15,0,0,14.6,13.6,14.8,81.0,1012.8,0.0,Summer,1
2019-07-15,1,0,14.7,13.7,14.8,78.0,1013.0,0.0,Summer,1
2019-07-15,2,0,14.8,14.2,11.1,77.0,1012.5,0.0,Summer,1
2019-07-15,3,0,14.6,13.8,13.0,78.0,1012.4,0.0,Summer,1
2019-07-15,4,0,14.6,14.0,11.1,81.0,1012.9,0.0,Summer,1
2019-07-15,5,8253.434016099165,14.4,14.0,9.3,85.0,1012.9,0.3,Summer,1
2019-07-15,6,24517.806353013053,15.0,15.0,7.4,82.0,1013.0,0.0,Summer,1
